,address,checkins,city,country,created,icon,latitude,longitude,title,type,updated
4418,Шереметьево-2 ,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,Don Pepe,Ресторан,2010-09-15 18:27:55
4419,Елькина ,19,Челябинск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.157413,61.398389,Кекс,Ресторан,2014-11-08 08:34:37
4420,просп. Ленина 17,7,Челябинск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.160442,61.437318,Чао Какао,Ресторан,2017-02-27 14:56:24
4421,Новолитовская 15Ка,11,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.980884,30.356005,Кафе драмы и комедии,Ресторан,2017-03-04 12:11:51
4422,Партизана Германа 5,4,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.841482,30.173656,Кафе-бар,Ресторан,2013-10-20 06:24:06
4423,М.Морская 5,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.936156,30.313775,Касабланка,Ресторан,2015-09-12 10:25:01
4424,Седова 11,1,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.899302,30.403103,Vero,Ресторан,2011-08-02 21:11:29
4425,27-я линия В.О. 83,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.929484,30.258915,Алекс,Ресторан,2013-10-24 12:51:50
4426,Адмирала Макарова 18,3,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.793641,56.054766,Шаляппин,Ресторан,2014-11-27 04:00:45
4427,Садовническая 76К1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.738667,37.64118,Острова,Ресторан,2014-08-08 16:55:24
4428,Урицкого 16,4,Иркутск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,52.283357,104.291993,Вернисаж,Ресторан,2012-10-02 10:41:12
4429,Сухэ-Батора 16,0,Иркутск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,52.283407,104.285224,Кафе-кондитерская 16,Ресторан,
4430,Ферганская 16,4,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.77234,60.606741,Ямал,Ресторан,2016-01-14 09:42:54
4431,Санникова 17К2,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.862954,37.598771,Земля Санникова,Ресторан,2016-08-24 16:49:44
4432,Каланчевская 15а,64,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.77233,37.651834,Золотой дракон,Ресторан,2017-03-13 11:34:57
4433,Б.Семеновская 11,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.783175,37.702513,Золотой ананас,Ресторан,2016-12-31 11:51:56
4434,24-й км Рублево-Успенского ш. ,17,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.594763,37.736999,Золотой купол,Ресторан,2015-05-10 15:30:24
4435,Садовая-Спасская 21,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.769859,37.648861,Каменный цветок,Ресторан,2017-02-16 23:07:50
4436,Бутакова 4,1,Химки,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.888735,37.444224,Киваяки,Ресторан,2013-05-13 10:05:57
4437,Балаклавский просп. 5а,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.640528,37.608221,Елки-палки,Ресторан,2016-11-10 21:43:41
4438,Ср.Тишинский пер. 5К7,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.769803,37.576609,Вуду Лонж,Ресторан,2014-06-02 13:09:23
4439,Краснопресненская наб. 14а,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.749917,37.546965,Гарем,Ресторан,2014-06-03 11:39:49
4440,Сретенка 1К1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.766592,37.630697,Гейша,Ресторан,2012-11-16 17:54:45
4441,Сколковское ш. 21К32,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.708947,37.405911,Гертруда,Ресторан,2013-06-29 09:35:52
4442,Щипок 16,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.724626,37.633158,Гранд Виктория,Ресторан,2015-10-13 20:39:23
4443,Комсомольский просп. 7К1,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.730958,37.592177,Гурия,Ресторан,2016-04-23 08:52:08
4444,Николоямская 28К60,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.746856,37.654587,Гуси-лебеди,Ресторан,2013-09-06 03:13:20
4445,Павловская 6,28,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.719551,37.626717,Дуров,Ресторан,2016-10-31 14:51:38
4446,Профсоюзная 13К12,17,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.680575,37.566503,Da Cicco,Ресторан,2016-12-28 11:15:01
4447,Милютинский пер. 19К1,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.765605,37.632224,Дворянская усадьба,Ресторан,2013-06-13 20:51:44
4448,Широкая 24б,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.886695,37.672864,Дуплет,Ресторан,2015-08-18 18:46:10
4449,Генеральская ,0,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.838622,60.637261,Апшерон,Ресторан,2013-10-30 17:20:53
4450,Бронницкая 13К19,5,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.914935,30.321738,Хуан Хэ,Ресторан,2016-02-04 07:43:38
4451,М.Афанасьевский пер. 14К2,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.750712,37.597536,Буффет,Ресторан,2014-10-18 19:48:32
4452,Свердловский просп. ,3,Челябинск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.172326,61.387547,Дзедо,Ресторан,2016-10-09 12:21:29
4453,Петропавловская 4,10,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.966448,30.314341,Чехов,Ресторан,2015-10-06 15:58:39
4454,"гора Машук, место дуэли Лермонтова ",14,Пятигорск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,44.052845,43.02596,Лесная поляна,Ресторан,2014-12-21 15:06:37
4455,1-я линия В.О ,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.943724,30.288119,Харбин,Ресторан,
4456,наб. канала Грибоедова 8К1,5,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.936718,30.327582,Pro кофiй,Ресторан,2014-09-03 12:31:17
4457,Большой просп. В.О. 68,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.932072,30.259926,Санко,Ресторан,2012-09-12 16:48:10
4458,наб. реки Фонтанки 30,1,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.938752,30.343604,Китайский домик,Ресторан,2012-04-08 12:23:43
4459,аллея Строителей 4,0,Пятигорск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,44.052845,43.02596,Мами,Ресторан,
4460,Трифоновская 24,9,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.788095,37.618695,Красная мельница,Ресторан,2015-06-13 09:55:03
4461,Страстной б-р 6,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.765726,37.608634,Маэстро,Ресторан,2012-12-17 20:08:21
4462,Моховая 15К1,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.756974,37.613939,Московский,Ресторан,2013-10-10 17:01:37
4463,просп. Стачек 75,1,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.867846,30.259813,Коктейль,Ресторан,2016-05-01 22:18:45
4464,Гагаринская 20,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.944621,30.343285,Highland,Ресторан,2012-08-05 14:34:44
4465,Вокзальная магистраль 16,5,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.031261,82.9146,Кофе-терра,Ресторан,2013-12-30 16:10:30
4466,Красный просп. 33,0,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.033176,82.919046,Mon Cher,Ресторан,2012-06-20 09:54:57
4467,Красный просп. 157,9,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.058167,82.912282,Жили-были,Ресторан,2017-01-02 14:56:12
4468,Ильича 6,7,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.837889,83.097031,Жили-были,Ресторан,2016-04-16 13:18:13
4469,просп. Ленина ,0,Волгоград,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,48.756785,44.554183,Arca,Ресторан,
4470,Б.Покровская 44б,0,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.324461,44.00189,Аркадия,Ресторан,
4471,Гагарина 5,1,Ярославль,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,57.589538,39.854144,Подкова,Ресторан,2014-01-11 19:54:22
4472,Докукина 10К12,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.839668,37.6524,Замок 10/12,Ресторан,2012-08-16 00:22:11
4473,Грузинский Вал 28К1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.774567,37.58173,Ростик`с,Ресторан,2014-08-01 19:16:44
4474,просп. Мира ,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.810493,37.637688,Зодиак,Ресторан,2016-05-11 14:44:24
4475,Сенная пл. 7,1,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.926679,30.317701,Кошкин дом,Ресторан,2014-04-12 20:30:20
4476,13-я Гвардейская 7,1,Волгоград,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,48.71539,44.529826,Одесса,Ресторан,2015-04-01 12:28:36
4477,Ленинградское ш. 9К1,17,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.816166,37.499018,Золотая кофейня,Ресторан,2015-08-17 12:03:16
4478,Авиамоторная 33,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.756665,37.716603,Синичка,Ресторан,2014-07-29 09:05:19
4479,Энергетический пр. 3а,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.757399,37.708248,Сиреневый туман,Ресторан,2016-12-07 18:55:34
4480,Первомайская 19,0,Ярославль,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,57.628241,39.886627,Арго,Ресторан,2011-06-28 20:52:48
4481,Толбухина 10а,33,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.720885,37.401806,Сетунь,Ресторан,2017-03-03 16:55:35
4482,Б.Покровская 27а,0,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.320912,43.998647,Семен,Ресторан,
4483,Зеленский съезд 10,1,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.32931,43.996556,Хижина,Ресторан,2012-02-29 13:40:02
4484,Гарибальди 23,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.671425,37.55413,Планета суши,Ресторан,2015-08-01 13:37:47
4485,Новаторов 16К1,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.667254,37.524669,Пещера,Ресторан,2016-12-08 12:41:02
4486,Банный пер. 3,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.786384,37.636576,Да Чикко,Ресторан,2017-03-08 16:11:33
4487,Черниговский пер. 9К2,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.743497,37.625972,Офицерское собрание,Ресторан,2016-12-24 14:48:48
4488,Новокосинская 11К2,21,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.73441,37.853012,Паладин,Ресторан,2016-09-10 18:14:48
4489,Ленинградский просп. 5К1,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.779489,37.577256,Пальмира,Ресторан,2017-02-03 16:17:24
4490,Красина 7К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.767008,37.588319,Воск,Ресторан,2012-07-18 13:06:59
4491,Первомайская 8,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.782496,37.757566,Ода,Ресторан,2015-09-28 16:44:05
4492,п. Первомайское ,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.946134,36.505449,Пивная ассамблея,Ресторан,2016-12-22 20:15:50
4493,Пресненский вал 14К1,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.766339,37.566354,Бирландия,Ресторан,2012-09-14 07:06:16
4494,2-й Войковский пр. 2К11,17,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.817638,37.496803,Пиво есть,Ресторан,2016-02-16 19:42:18
4495,Текучева 224,9,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.233411,39.700209,Cork,Ресторан,2016-07-22 00:07:50
4496,Космонавтов 13,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.821927,37.659335,Закуток,Ресторан,2016-10-22 22:09:38
4497,Владимирская 35,5,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.190963,50.141255,Жили-были,Ресторан,2015-10-17 10:49:29
4498,Димитрова 125,7,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.258976,50.224583,Жили-были,Ресторан,2017-02-18 16:01:42
4499,просп. Ленина 3,14,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.209174,50.13975,Жили-были,Ресторан,2017-03-12 13:14:55
4500,Нижневолжская наб. 23,1,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.324508,44.001874,Плакучая ива,Ресторан,2015-01-03 15:47:58
4501,Лесотехникума 49,0,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.750983,56.030417,Вива,Ресторан,2012-09-30 15:33:26
4502,Береговая 37,11,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.215505,39.720951,Жигули,Ресторан,2016-12-25 12:20:04
4503,Металлострой 17,7,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.801481,30.544867,Форум,Ресторан,2016-01-06 07:33:59
4504,Корабельная 4,4,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.87603,30.251324,Манго,Ресторан,2012-11-23 23:01:19
4505,Ленинградский просп. 36К21,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.789411,37.569243,Шаровая молния,Ресторан,2016-06-04 08:45:30
4506,73-й км МКАД ,35,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.872996,37.417446,Якитория,Ресторан,2016-03-01 21:15:37
4507,Сретенка 32К1,103,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.77117,37.632655,Шербет,Ресторан,2016-12-29 15:27:36
4508,Ульяновская 16,2,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.199039,50.109383,Боярские палаты,Ресторан,2014-03-13 19:08:45
4509,Ленинский просп. 57,47,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.696362,37.561244,Goodman,Ресторан,2016-08-28 20:42:19
4510,Осенний б-р 23,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.76365,37.405745,Beer & Лога,Ресторан,2016-11-25 13:42:54
4511,наб. Макарова 2,3,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.944463,30.303193,Greenwich,Ресторан,2015-07-25 12:56:56
4512,Брянская 5,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.743999,37.561553,Cofemax,Ресторан,2016-03-29 12:10:47
4513,Ленинградский просп. 39К42,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.779606,37.576151,7х7,Ресторан,2012-07-08 02:36:38
4514,Рождественская 22,91,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.328514,43.989682,Папаша Билли,Ресторан,2017-02-25 16:47:26
4515,Сущевская 31,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.784314,37.600756,Торт-А-Рула,Ресторан,2012-01-30 18:42:05
4516,просп. 60-летия Октября 20,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.688654,37.573515,Точка кипения,Ресторан,2016-11-26 16:49:43
4517,Варварка 3,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.75377,37.626544,Версия 1.5,Ресторан,2012-08-10 23:58:23
4518,просп. Стачки 214,2,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.212671,39.620968,Фудзи,Ресторан,2012-10-27 23:12:24
4519,Буденновский просп. 42,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.22269,39.707023,Тоннель,Ресторан,
4520,Варшавское ш. 17,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.696986,37.622253,Столичный вкус,Ресторан,2016-07-26 12:12:53
4521,Кузнечный пер. 8,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.927824,30.350974,Физ-ра,Ресторан,
4522,В.Радищевская 19К1,13,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.743097,37.653223,Солнечный арлекино,Ресторан,2017-02-12 18:04:50
4523,Первомайская 34К16,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.771889,37.759407,Соус,Ресторан,2013-12-27 19:45:34
4524,Шмитовский пр. 2,50,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.759243,37.556945,Старина Мюллер,Ресторан,2017-03-11 19:11:41
4525,Смоленская 5,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.747692,37.581712,Столичный,Ресторан,2014-03-27 17:18:32
4526,Дмитровское ш. 46К1,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.843924,37.569908,Сундук,Ресторан,2017-01-19 14:52:25
4527,Кутузовский просп. 36а,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.738769,37.526259,Сударь,Ресторан,2014-01-18 15:14:27
4528,Уральская 3,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.812777,37.797451,Таверна,Ресторан,2012-08-05 07:16:34
4529,Геренала Белова 29К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.615553,37.722756,Кашалот,Ресторан,2013-05-27 10:01:24
4530,Красноворотский пр. 3К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.770608,37.653586,Тамбовское подворье,Ресторан,2016-07-15 07:28:40
4531,Профсоюзная 18К1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.683249,37.567464,Телега,Ресторан,2014-08-29 09:29:02
4532,Улофа Пальме 1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.718065,37.512617,Токио-Рим,Ресторан,2015-03-24 09:16:02
4533,Лебяжий пер. 8К1,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.747231,37.609015,У генералов,Ресторан,2013-07-26 19:43:03
4534,Поречная 5К14,6,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.644907,37.752868,Угра,Ресторан,2017-01-21 18:41:41
4535,Рублевское ш. 42К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.75094,37.412437,Фешн,Ресторан,2013-09-14 19:49:22
4536,Краснопрудная 22,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.778542,37.664653,Чинар,Ресторан,2017-03-15 16:17:01
4537,Электролитный пр. 7К2,44,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.675326,37.61061,Шале,Ресторан,2017-03-08 16:01:22
4538,Нижегородская 58К3,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.734304,37.705778,Тифани,Ресторан,2017-02-22 15:01:27
4539,Б.Толмачевский пер. 3,49,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.740051,37.621925,У Третьяковки,Ресторан,2016-10-16 12:32:48
4540,Маршала Бирюзова 4К1,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.790828,37.499435,У трех сестер,Ресторан,2016-07-11 19:41:56
4541,Ново-Садовая 106,2,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.217154,50.148722,Fusion,Ресторан,2012-01-27 21:44:30
4542,Льва Толстого 77,2,Самара,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,53.189852,50.1027,Дали,Ресторан,2016-03-28 09:42:52
4543,Н.Басманная 23а,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.769854,37.662129,Фортунато,Ресторан,
4544,Б.Спасоглинищевский пер. 2К4,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.75708,37.634191,Амадеус,Ресторан,2014-11-07 11:22:55
4545,просп. Просвещения ,27,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.045616,30.370191,Баден-Баден,Ресторан,2017-03-11 22:06:24
4546,Рогожский Вал 6К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.742767,37.674526,Магма,Ресторан,2012-07-22 22:03:44
4547,Красный просп. 75,6,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.046981,82.915049,Парус,Ресторан,2016-10-01 15:19:44
4548,Б.Дровяной пер. 8К1,22,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.744095,37.656919,Blur,Ресторан,2016-07-06 11:26:44
4549,Биржевой пер. 2К4,19,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.945033,30.293745,Sevilla,Ресторан,2016-02-13 16:08:16
4550,Дуси Ковальчук 179К3,0,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.061756,82.917465,Русское кафе,Ресторан,2014-05-05 18:32:46
4551,просп. Карла Маркса 2,0,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.982874,82.89755,Сальса,Ресторан,2012-10-05 19:15:14
4552,Щетинкина 33,1,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.028336,82.914555,Семь футов,Ресторан,2015-10-12 07:53:44
4553,Ленинградский пр. 10,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.779702,37.579902,Динамо-Тбилиси,Ресторан,2014-04-20 20:02:59
4554,просп. Ленина ,1,Челябинск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.161212,61.433528,Il Gusto,Ресторан,2016-08-15 18:42:14
4555,Мосфильмовская 72а,20,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.711214,37.506909,Жажда вкуса,Ресторан,2017-03-14 09:30:28
4556,Волгоградский просп. 46К15,9,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.707867,37.732925,Знакомое лицо,Ресторан,2015-06-06 19:50:35
4557,Б. 30б ,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.747388,37.645477,Иван-сан,Ресторан,
4558,Вайнера ,0,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.833481,60.595813,Чайная овация,Ресторан,
4559,Краснопрудная 7К9,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.778573,37.663,Встреча,Ресторан,2012-12-12 15:14:55
4560,Неглинная 4,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.760064,37.621498,Парк,Ресторан,2012-09-05 10:27:06
4561,Зеленоградская 33К2,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.875173,37.490308,Галерея,Ресторан,2015-09-24 21:13:10
4562,Серафимовича 2,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.743152,37.614092,Галилея,Ресторан,2012-08-27 18:14:00
4563,Чернышевского 145,3,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.725696,55.970626,Регтайм,Ресторан,2014-07-27 03:17:04
4564,просп. Октября 81,125,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.773927,56.02628,Азимут,Ресторан,2017-02-25 08:19:09
4565,Салавата 17,9,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.71282,55.954226,Сайгон,Ресторан,2016-10-25 16:15:15
4566,Волоколамское ш. 1,13,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.806449,37.505274,Джек Рэбит Слимс,Ресторан,2016-11-09 00:00:16
4567,Б.Садовая 68,2,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.227192,39.744878,Елки-палки,Ресторан,2016-07-03 20:56:41
4568,Заводская 20,2,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.836933,60.552738,Чайная,Ресторан,2016-01-27 05:45:07
4569,Титова 21,0,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.981758,82.875325,Три кита,Ресторан,2012-08-21 15:16:41
